number,quote
608,"We must have everything in order. Just as it occurred. It is
a little method of mine."
609,"He has read
of these things. Now, I beg you, let us have everything of the most
exact. You came from the outer hall—so. Mademoiselle was—where?"
610,"Your hand was still on the handle as it is
now."
611,"I think there were. Is—is that
the object of your experiment?"
612,"I am always interested to see if people
will speak the truth."
613,What was the point of that question about the glasses?
614,"Well, not exactly. Ill tell you about it. You know that big map of
the county we have in the hall?"
615,"Its a curious coincidence, but I was out for a walk
this afternoon on the Cranchester road, and he passed me in a car
coming from that direction."
616,"He doesnt give himself
away. But theyre wonderful fellows, these foreign detectives. Up to
all sorts of dodges, I believe."
617,"I asked him to be at my house this morning at
twelve oclock. He should await us there at this very minute."
618,"Take a seat, will you not? What
I have to say may take some time."
619,"I understood, sir, that you wished to ask me a few questions about my
late master—private like."
620,"Do not play the farce
of the honest, injured man. You know all there is to know about the
blackmail, is it not so?"
621,"in such a way before. Then why, my
excellent Parker, were you so anxious to overhear the conversation in
Mr. Ackroyds study the other evening, after you had caught the word
blackmail?"
622,"It is
as I say. You got a good sum then as blackmail, and Major Ellerby went
on paying you until he died. Now I want to hear about your latest
experiment."
623,"You have not
the nerve—the courage. But I must have the truth."
624,"Ill tell you anything, sir, anything you want to know. Its true that
I tried to listen that night. A word or two I heard made me curious. And Mr. Ackroyds wanting not to be disturbed, and shutting himself up
with the doctor the way he did. Its Gods own truth what I told the
police. I heard the word blackmail, sir, and well——"
625,You thought there might be something in it for you?
626,"Well—well, yes, I did, sir. I thought that if Mr. Ackroyd was being
blackmailed, why shouldnt I have a share of the pickings?"
627,"I hope you believe me, sir. Ive been afraid all along the police
would rake up that old business with Major Ellerby and be suspicious of
me in consequence."
628,"I am disposed to believe you. But
there is one thing I must request of you—to show me your bank-book. You
have a bank-book, I presume?"
629,"Yes, we will pay a little visit to the good M. Hammond."
630,"I fall into the bad habit of leaving my sentences unfinished this
morning,"
631,I hope youre not annoyed? It was very careless of me.
632,"Ah! And yet it is so simple. The true explanation leapt to the eye,
did it not?"
633,Is not that so? But here we are at Mr. Hammonds.
634,"I can hardly say that I am surprised. I have
suspected something of the kind for some time."
635,"to the information for which I am
asking. If any one can give us an idea of the actual sums paid, you are
the man, monsieur."
636,"In all, I should say the various sums totaled at least twenty thousand
pounds."
637,"And the
penalty for murder is not a pleasant one."
638,"never will my English be quite perfect. A curious
language. I should then have said disarranged, _nest-ce pas_?"
639,"Take James here—weak as water, if I werent
about to look after him."
640,"Im eight years
older than you are—oh! I dont mind M."
641,"Eight years older. But Ive always considered it my duty to look after
you. With a bad bringing up, Heaven knows what mischief you might have
got into by now."
642,"James sticks to it that you believe some one in the house committed
the murder. All I can say is, youre wrong."
643,"they have detained a man at Liverpool. His name is
Charles Kent, and he is believed to be the stranger who visited Fernly
that night. They want me to go to Liverpool at once and identify him."
644,"Description was circulated, as you know. In the press and privately. Not much to go on, I admit. This fellow has an American accent all
right, and he doesnt deny that he was near Kings Abbot that night. Just asks what the hell it is to do with us, and that hell see us in
—— before he answers any questions."
645,"Very glad to have you, sir. Youve got permission to do anything you
please. Inspector Japp of Scotland Yard was asking after you the other
day. Said hed heard you were connected unofficially with this case. Wheres Captain Paton hiding, sir, can you tell me that?"
646,"I doubt if it would be wise at the present juncture,"
647,I dont admit anything. Not till I know what youve got on me.
648,Have you not read the papers in the last few days?
649,"So thats it, is it? I saw an old gent had been croaked at Fernly. Trying to make out I did the job, are you?"
650,"No, my friend, it is empty. It lay
where you dropped it in the summer-house that night."
651,"Yes, but is it really so? Thats what Im getting at."
652,Thats right. Between a quarter to ten and ten oclock.
653,"To hell with a civil tongue. I went there on my own business, and
thats all there is to it. If I was clear away before the murder was
done, thats all that concerns the cops."
654,"I think you are. I fancy you were
born in Kent."
655,"Whys that? Because of my name? Whats that to do with it? Is a man
whose name is Kent bound to be born in that particular county?"
656,"A little idea of mine, that
was all. Me, I am famous for my little ideas."
657,"Manys the time Ive heard Inspector Japp say that. M. Too fanciful for me, hed say, but always something in
them."
658,"but never mind. The
old ones they laugh last sometimes, when the young, clever ones do not
laugh at all."
659,"Obstinate as a mule he is. I had a chat with Hayes at Liverpool over
the wire this morning."
660,"Ive thought so for some time. Poor old
chap, so thats why he had to give up and come down here. In the
family, very likely. Hes got a nephew whos quite off his crumpet."
661,"Yes. Hasnt he ever mentioned him to you? Quite docile, I believe, and
all that, but mad as a hatter, poor lad."
662,"You mean—the money? Hang it all, you dont suggest that it was Miss
Ackroyd who took that forty pounds?"
663,"she must have realized the
vital importance of speaking the truth? Why, the whole case hinges on
it!"
664,"as I told you at the time,
one must say something."
665,"I am not deceived by your little
fantasy. No, indeed. It was truly Miss Flora who took the money. All
the same it is well imagined what you say—it pleases me. It is very
good what you have done there. You are a man quick to think and to act."
666,"Im not in the least anxious for your opinion, thank you,"
667,"This alters everything, this does."
668,"You see, me, I have been
familiar with the idea for some time."
669,"You have not got rid of me so easily, you see!"
670,"You have the intelligence so quick! No, he has not been found at
Liverpool. Inspector Raglan was very loath to let me send this
paragraph to the press, especially as I could not take him into my
confidence. But I assured him most solemnly that very interesting
results would follow its appearance in print, so he gave in, after
stipulating that he was, on no account, to bear the responsibility."
671,"It is that you have really the love of the machinery,"
672,"you should be an inventor by trade, not a
doctor. But I hear the bell—that is your patient. Let us go into the
surgery."
673,"Will you be seated? Dr. Sheppard is so kind as to permit me the use of his surgery for a little
conversation I am anxious to have with you."
674,"This morning fresh
developments have arisen. It seems now that Mr. Ackroyd was murdered,
not at a quarter to ten, but _before_. Between ten minutes to nine,
when Dr. Sheppard left, and a quarter to ten."
675,"You went out to meet him at ten minutes past
nine. What did you say to each other?"
676,"in this matter I must
have the whole truth. What you tell us need never go beyond these four
walls. Dr. Sheppard will be discreet, and so shall I. See, I will help
you. This Charles Kent, he is your son, is he not?"
677,"Yes. I wondered if something could be done. He was not a bad
boy—before he took to drugs."
678,"Now let us go on with the story. He came that
night to the summer-house?"
679,"It may come to that. But let us not be in a hurry. Let us proceed
slowly, with due order and method. Charles Kent is not yet formally
charged with murder. Circumstances may arise which will render your
story unnecessary."
680,"You have been very
kind—very kind indeed. You—you do believe me, dont you? That Charles
had nothing to do with this wicked murder!"
681,"Every time we come back to Ralph Paton. How
did you manage to spot Miss Russell as the person Charles Kent came to
meet? Did you notice the resemblance?"
682,"Not again to-day. I should not like to force Mademoiselle Caroline to
adopt a vegetarian diet two days in succession."
683,"Didnt you? Oh, he told me all about it. Poor lad. Its a great grief
to all the family. Theyve kept him at home so far, but its getting
to such a pitch that theyre afraid hell have to go into some kind of
institution."
684,"But no, my friend reposes himself. Soon you must make his acquaintance."
685,"Quite an old friend of yours, so somebody told me,"
686,"I suppose we must
come if M. But what is it all about? I like to know
beforehand."
687,"But once that good lady starts talking its a matter of the utmost
difficulty to get a word in edgeways."
688,"Me, I have been well amused. This
park is magnificent."
689,"the parlormaid from Fernly. Shes here! Ive put her in the dining-room. Shes in a terrible way, poor thing. Says she must see M. Ive done all I could. Taken her a
cup of hot tea. It really goes to ones heart to see any one in such a
state."
690,"that is not quite right, I think. It is not Ursula
Bourne, is it, my child—but Ursula Paton? Mrs. Ralph Paton."
691,"We can all realize the strain
of this last week."
692,"Yet all the same you came
here to find me, did you not? Why was that?"
693,"I have not the least idea where Ralph Paton
is at the present moment."
694,"a _bagatelle_,
mademoiselle. A _rien du tout_. Not for a moment do I believe that
Ralph Paton has been arrested."
695,"that child is coming upstairs to lie
down. Dont you worry, my dear. M."
696,"Theyre getting to look blacker and blacker against Ralph Paton,"
697,"Yes, that is so. But it was to be expected, was it not?"
698,"But this is magnificent—you have then written down your impressions of
the case as you went along?"
699,
700,"That is good. We will go to
my house together. Mademoiselle Caroline, believe me, I do everything
possible to render you service. Good-evening."
701,"You call it guessing. I call it knowing, my friend."
702,"is a list of suspected
persons. Every one of you present had the opportunity to kill Mr. Ackroyd——"
703,"I dont like it. I would much prefer to
go home."
704,"I dont know if youre trying to make me out a liar, M. Remember, Major Blunt also heard Mr. Ackroyd talking
to some one. He was on the terrace outside, and couldnt catch the
words clearly, but he distinctly heard the voices."
705,"But Major Blunt was under the
impression that it was _you_ to whom Mr. Ackroyd was speaking."
706,"He has frequently dictated letters
to me, using almost exactly those same words."
707,"That is what I seek to arrive at. Would any
man use such a phrase in _talking_ to another? Impossible that that
should be part of a real conversation. Now, if he had been dictating a
letter——"
708,"Surely a man wouldnt read letters of that type aloud to himself—not
unless he was—well—going balmy."
709,"the stranger
who called at the house the preceding Wednesday."
710,"on Wednesday. The
young man was not of himself important. But the firm he represented
interested me very much."
711,"He had
quite a childish love of surprising people. Meant to keep it up his
sleeve for a day or so. Probably was playing with it like a new toy. Yes, it fits in. Youre quite right—no one would use quite those words
in casual conversation."
712,"why Major Blunt thought it was you
who were in the study. Such scraps as came to him were fragments of
dictation, and so his subconscious mind deduced that you were with him. His conscious mind was occupied with something quite different—the
white figure he had caught a glimpse of. He fancied it was Miss
Ackroyd. Really, of course, it was Ursula Bournes white apron he saw
as she was stealing down to the summer-house."
713,"I perceive that you do not believe that I do know. And yet I have told
you just now that I know everything. The truth of the telephone call,
of the footprints on the window-sill, of the hiding-place of Ralph
Paton——"
714,"Always you ask me that. The idea of Cranchester it is with you an
_idée fixe_. No, he is not in Cranchester. He is—_there_!"
715,"You thought that, Ralph! You actually thought that I might have done
it?"
716,"Let us get back to the culpable conduct of Dr. Sheppard,"
717,"Dr. Sheppard consented to do what he could to help him. He was
successful in hiding Captain Paton from the police."
718,"He has stood by me
through thick and thin. He did what he thought was the best. I see now,
from what M. I
should have come forward and faced the music. You see, in the home, we
never saw a newspaper. I knew nothing of what was going on."
719,"But
me, I discover all the little secrets. It is my business."
720,"Thats bad. I believe you, of course,
but—its a bad business."
721,"You see what I mean? No? Just this—to save Captain Paton the real
criminal must confess."
722,"Then I fail to understand you. Surely you are running the risk of
letting the murderer escape by thus putting him on his guard?"
723,"There is only one way out—and
that way does not lead to freedom."
724,"I am not mad. It was the little
discrepancy in time that first drew my attention to you—right at the
beginning."
725,"youve been brooding over this case too long. What on
earth had I to gain by murdering Ackroyd?"
726,"The call was genuine. Your sister
saw you take it. But there was only one mans word as to what was
actually said—your own!"
727,"Now that you remind me of the fact, it is true that there is one thing
more. It would be most unwise on your part to attempt to silence me as
you silenced M. Ackroyd."
728,"whatever else I may be, I
am not a fool."
729,"La Sainte Sophie, I have heard it is very fine."
730,"The little valise of Monsieur, I have placed it here."
731,"No, Monsieur. I have only two other passengers—both English. A Colonel from India, and a young English lady from Baghdad. Monsieur requires anything?"
732,Assuredly they are Americans. I meant what did you think of their personalities?
733,There is not one first-class sleeping berth to be had on the train.
734,"I read my Dickens. M. Harris, he will not arrive."
735,If this M. Harris arrives we will tell him that he is too late—that berths cannot be retained so long—we will arrange the matter one way or another. What do I care for a M. Harris?
736,If I had but the pen of a Balzac! I would depict this scene.
737,"Ah, you agree? It has not been done, I think? And yet—it lends itself to romance, my friend. All around us are people, of all classes, of all nationalities, of all ages. For three days these people, these strangers to one another, are brought together. They sleep and eat under one roof, they cannot get away from each other. At the end of three days they part, they go their several ways, never, perhaps, to see each other again."
738,"From your point of view it would be regrettable, I agree. But nevertheless let us just for one moment suppose it. Then, perhaps, all these here are linked together—by death."
739,"What is it you wish me to do for you, M.—er—Ratchett?"
740,"Monsieur, in my experience when a man is in a position to have, as you say, enemies, then it does not usually resolve itself into one enemy only."
741,"Why, yes, I appreciate that point. Enemy or enemies—it doesnt matter. What does matter is my safety."
742,"You do not understand, Monsieur. I have been very fortunate in my profession. I have made enough money to satisfy both my needs and my caprices. I take now only such cases as—interest me."
743,I thought youd left us. You said you were getting off at Belgrade.
744,"I remember now, the train started from Stamboul just as we were talking about it."
745,"Ive got plenty other things to read. My, isnt the cold something frightful?"
746,Not at all. I hope youll sleep well and that your head will be better in the morning.
747,"But yes, Monsieur. Monsieur has not noticed? The train has stopped. We have run into a snowdrift. Heaven knows how long we shall be here. I remember once being snowed up for seven days."
748,"Vous êtes un directeur de la ligne, je crois, Monsieur. Vous pouvez nous dire—"
749,It is not I. You confound me with my friend M. Bouc.
750,Oh! one of these Balkan things. What can you expect?
751,"Oh, no. No, indeed. I know one far far stronger than I am."
752,"Well—that old lady, for instance. You have probably noticed her. A very ugly old lady, but rather fascinating. She has only to lift a little finger and ask for something in a polite voice—and the whole train runs."
753,"But that is because he is a director of the line, not because he has a masterful character."
754,"Certainly it is serious. To begin with, a murder—that by itself is a calamity of the first water. But not only that, the circumstances are unusual. Here we are, brought to a standstill. We may be here for hours—and not only hours—days! Another circumstance. Passing through most countries we have the police of that country on the train. But in Yugoslavia—no. You comprehend?"
755,"There is worse to come. Dr. Constantine—I forgot, I have not introduced you—Dr. Constantine, M."
756,but I think I can say definitely that death occurred between midnight and two in the morning.
757,"He is known to have been alive at about twenty minutes to one, when he spoke to the conductor,"
758,I myself heard what passed. That is the last thing known?
759,"The window of M. Ratchetts compartment was found wide open, leading one to suppose that the murderer escaped that way. But in my opinion that open window is a blind. Anyone departing that way would have left distinct traces in the snow. There were none."
760,Does a man who commits suicide stab himself in ten—twelve—fifteen places?
761,It is not my desire to speak technically—that is only confusing—but I can assure you that one or two of the blows were delivered with such force as to drive them through hard belts of bone and muscle.
762,"The blows seem to have been delivered haphazard and at random. Some have glanced off, doing hardly any damage. It is as though somebody had shut their eyes and then in a frenzy struck blindly again and again."
763,"I have, perhaps, something to contribute to your store of knowledge,"
764,"M. Ratchett spoke to me yesterday. He told me, as far as I was able to understand him, that he was in danger of his life."
765,"You might not. You might not. But we will go into that presently. The question is, what to do?"
766,"You comprehend what I am about to ask of you. I know your powers. Take command of this investigation! No, no, do not refuse. See, to us it is serious—I speak for the Compagnie Internationale des Wagons Lits. By the time the Yugo-Slavian police arrive, how simple if we can present them with the solution! Otherwise delays, annoyances, a million and one inconveniences. Perhaps, who knows, serious annoyance to innocent persons. Instead—you solve the mystery! We say, A murder has occurred—this is the criminal!"
767,"As you say, this cannot be a difficult case. I myself, last night—but we will not speak of that now. In truth, this problem intrigues me. I was reflecting, not half an hour ago, that many hours of boredom lay ahead whilst we are stuck here. And now—a problem lies ready to my hand."
768,"In this coach Dr. Constantine and I are the only travellers. In the coach from Bucharest is an old gentleman with a lame leg. He is well known to the conductor. Beyond that are the ordinary carriages, but these do not concern us, since they were locked after dinner had been served last night. Forward of the Istanbul-Calais coach there is only the dining car."
769,as though we must look for our murderer in the Istanbul-Calais coach.
770,I should like a word or two with young M. MacQueen. He may be able to give us valuable information.
771,perhaps M. le docteur will come with me to the dead mans carriage.
772,"What exactly do you mean by that phrase, M. MacQueen?"
773,"Thats just what I did think. Do you mean he just died in his sleep? Why, the old man was as tough as—as tough—"
774,"Your assumption was quite right. Mr. Ratchett was murdered. Stabbed. But I should like to know why you were so sure it was murder, and not just—death."
775,"Why, it does seem kind of familiar—only I always thought it was a womans dressmaker."
776,"Were going to take you for a ride, Ratchett. Some time soon. Were going to GET you, see?"
777,"It requires the eye of one used to such things. This letter was not written by one person, M. MacQueen. Two or more persons wrote it—each writing a letter of a word at a time. Also, the letters are printed. That makes the task of identifying the handwriting much more difficult."
778,I felt that there was a good deal going on underneath the quietness.
779,"Mr. MacQueen, will you tell me, quite honestly, exactly how you regarded your employer? Did you like him?"
780,I cant exactly say. He was always quite pleasant in his manner.
781,If so try to get him to hold his tongue.
782,"That oughtnt to be difficult. Hes a Britisher, and does what he calls Keeps himself to himself. Hes a low opinion of Americans and no opinion at all of any other nationality."
783,"So you pronounce one person at least innocent of the crime,"
784,"Nobody left the carriage this way. Possibly the open window was intended to suggest the fact, but, if so, the snow has defeated the murderers object."
785,That the man was already dead—some little time dead—when they were delivered. But that is surely absurd.
786,Unless our murderer figured to himself that he had not accomplished his job properly and came back to make quite sure; but that is manifestly absurd! Anything else?
787,You see this wound here—under the right arm—near the right shoulder. Take this pencil of mine. Could you deliver such a blow?
788,"I see. With the right hand it is exceedingly difficult—almost impossible. One would have to strike backhanded, as it were. But if the blow were struck with the left hand—"
789,It is difficult to say. You see it is turned off by the conductor every morning about ten oclock.
790,"A young, vigorous, athletic woman might have struck them, especially if she were in the grip of a strong emotion, but it is in my opinion highly unlikely."
791,"The matter begins to clear itself up wonderfully! The murderer was a man of great strength, he was feeble, it was a woman, it was a right-handed person, it was a left-handed person—Ah! cest rigolo, tout ça!"
792,Our friend the chef de train was right. There is a woman concerned in this.
793,Exactly as it happens in the books and on the films—and to make things even easier for us it is marked with an initial.
794,"You will pardon me, M."
795,"I understand nothing at all, and, as you perceive, it worries me."
796,I know the dead mans real name. I know why he had to leave America.
797,"It brings back to me something. Some years ago. I cannot remember…It was a case in America, was it not?"
798,"I thought it best to have lunch served immediately in the restaurant car,"
799,Afterwards it will be cleared and M. In the meantime I have ordered them to bring us three some food here.
800,That seems to give us the time of the crime very exactly.
801,You say that you yourself heard Ratchett speak to the conductor at twenty minutes to one?
802,"that proves at least that Cassetti—or Ratchett, as I shall continue to call him—was certainly alive at twenty minutes to one."
803,"Certainly, my dear doctor. Unless M."
804,"We can open our Court of Inquiry without more ado. First, I think, we should take the evidence of the Wagon Lit conductor. You probably know something about the man. What character has he? Is he a man in whose word you would place reliance?"
805,"I should say so most assuredly. Pierre Michel has been employed by the company for over fifteen years. He is a Frenchman—lives near Calais. Thoroughly respectable and honest. Not, perhaps, remarkable for brains."
806,"I hope Monsieur will not think that there has been any negligence on my part,"
807,It is a terrible thing that has happened. I hope Monsieur does not think that it reflects on me in any way?
808,That is what I heard. And then you went away?
809,"One of my bells rang, Monsieur—I remember—I told you. It was the American lady. She had rung several times."
810,"After that, Monsieur? I answered your bell and brought you some mineral water. Then, about half an hour later, I made up the bed in one of the other compartments—that of the young American gentleman, M. Ratchetts secretary."
811,"Ah, pardon, you yourself, Monsieur, opened your door and looked out for a second."
812,"I wondered whether you would remember that. By the way, I was awakened by what sounded like something heavy falling against my door. Have you any idea what that could have been?"
813,"There was nothing, Monsieur. Nothing, I am positive of it."
814,it was something in the compartment next door that you heard.
815,Doubtless one of the passengers has opened it to look out on the snow.
816,"that it would be well to have a further word with M. MacQueen, in view of what we now know."
817,But surely—I mean—that was rather careless of the old man?
818,"is to make sure of the movements of everyone on the train. No offence need be taken, you understand? It is only a matter of routine."
819,Sure. Get right on with it and let me clear my character if I can.
820,"I need hardly ask you the number of your compartment,"
821,"since I shared it with you for a night. It is the second-class compartment Nos. 6 and 7, and after my departure you had it to yourself."
822,"I dont think so, sir. Nothing unusual, I mean. The train being at a standstill made it all very quiet."
823,"Well, I think there is very little more to be said. You cannot throw any light upon the tragedy?"
824,"Youll excuse me, sir, but the elderly American lady is in what I might describe as a state, sir. Shes saying she knows all about the murderer. Shes in a very excitable condition, sir."
825,"Shall I tell her, sir? Shes been demanding to see someone in authority for a long time. The conductors been trying to pacify her."
826,But this is a button from the tunic of a Wagon Lit attendant!
827,"This button, Madame, may have dropped from the conductors uniform, either when he searched your cabin, or when he was making the bed up last night."
828,"Very well, then. The conductor looked under the seat from near the door and then he came in and bolted the door between me and the next compartment, but he never went up near the window. Well, this morning that button was lying right on top of the magazine. What do you call that, I should like to know?"
829,"It makes me madder than a hornet to be disbelieved,"
830,Did you hear any noise from M. Ratchetts compartment after that?
831,You didnt hear him snore after you had had the scare about a man being in your compartment?
832,"Do you remember the affair of the Armstrong kidnapping, Mrs. Hubbard?"
833,"This button. I cannot understand it. Does it mean that, after all, Pierre Michel is involved in some way?"
834,Let us interview next the Swedish lady before we discuss the evidence we have heard.
835,He laughed and said a few words. I—I did not quite catch them.
836,"I went in to the American lady, Mrs. Hubbard. I asked her for some aspirin and she gave it to me."
837,"No, indeed. I have a good comfortable dressing gown of Jaeger material."
838,A pale mauve abba such as you buy in the East.
839,"Yes, it is annoying, that. Unlucky for your theory, and extremely lucky for our Italian friend that M. Ratchetts valet should have had the toothache."
840,Did you see anyone going away from you down the corridor in the other direction?
841,"It is a question of time. Mrs. Hubbard wakes to find someone in her compartment. For a minute or two she lies paralysed, her eyes shut. Probably it was then that the man slipped out into the corridor. Then she starts ringing the bell. But the conductor does not come at once. It is only the third or fourth peal that he hears. I should say myself that there was ample time—"
842,"For what? For what, mon cher? Remember that there are thick drifts of snow all round the train."
843,He could retreat into either of the toilets or he could disappear into one of the compartments.
844,"Five first-class passengers—Princess Dragomiroff, Count and Countess Andrenyi, Colonel Arbuthnot and Mr. Hardman. Three second-class passengers—Miss Debenham, Antonio Foscarelli and the ladys maid, Fräulein Schmidt."
845,"You need not offer apologies, Messieurs. I understand a murder has taken place. Naturally, you must interview all the passengers. I shall be glad to give all the assistance in my power."
846,Not at all. It is a duty. What do you wish to know?
847,"Your full Christian names and address, Madame. Perhaps you would prefer to write them yourself?"
848,that in view of what has occurred I am obliged to put certain questions to all the passengers.
849,"But that, Monsieur, is not his real name. He is the man Cassetti, who was responsible for a celebrated kidnapping outrage in America."
850,But all the same I think I should like to have just one little word with Madame la Comtesse.
851,So you do not think that she is likely to be implicated in this crime?
852,She did. She commented at once upon his somewhat unpleasant appearance.
853,"It was cold outside. You have returned to the train. You sit down again, you smoke—perhaps a cigarette, perhaps a pipe—"
854,"Well, you cant go about having blood feuds and stabbing each other like Corsicans or the Mafia,"
855,"Say what you like, trial by jury is a sound system."
856,"I am sure that would be your view. Well, Colonel Arbuthnot, I do not think there is anything more I have to ask you. There is nothing you yourself can recall last night that in any way struck you—or shall we say strikes you now looking back—as suspicious?"
857,"Well, the door of it was not quite closed. And the fellow inside peered out in a furtive sort of way. Then he pulled the door to quickly. Of course, I know theres nothing in that—but it just struck me as a bit odd. I mean, its quite usual to open a door and stick your head out if you want to see anything. But it was the furtive way he did it that caught my attention."
858,that Miss Debenhams father and brothers were at the same kind of school as Colonel Arbuthnot.
859,Then it has nothing to do with the crime at all.
860,"It will certainly be advisable for you to tell us all you know,"
861,Youd have said a mouthful if there was anything I did know. But I dont. I know nothing at all—just as I said. But I ought to know something. Thats what makes me sore. I ought to.
862,"Did he tell you anything about this enemy of his? Did he, for instance, say why his life was threatened?"
863,"No, he was kinder reticent about that part of it. Just said the fellow was out for his blood and meant to get it."
864,"A description which applies to no one on the train,"
865,we will delight the heart of M. Bouc and see the Italian.
866,"It is very respectable, very well dressed, but underneath it is all wrong. Out of my experience, I should say he was the big crook. I give you my opinion for what it is worth."
867,What did I tell you? I have learned to be very acute—to read the face. It is necessary. Only in America do they teach you the proper way to sell.
868,"and he is an Italian, and Italians use the knife! And they are great liars! I do not like Italians."
869,"Well, it may be that you are right, but I will point out to you, my friend, that there is absolutely no evidence against the man."
870,"Especially in the heat of a quarrel. But this—this is a different kind of crime. I have the little idea, my friend, that this is a crime very carefully planned and staged. It is a far-sighted, long-headed crime. It is not—how shall I express it?—a Latin crime. It is a crime that shows traces of a cool, resourceful, deliberate brain—I think an Anglo-Saxon brain."
871,What is your opinion of the lady who shares your compartment—Miss Ohlsson?
872,"It needs explaining. If it means what you suspect it means, then they are both of them in it together—she and the stiff Englishman."
873,"See you, if they were both in this together, what should we expect to find—that each of them would provide an alibi for the other. Is not that so? But no—that does not happen. Miss Debenhams alibi is provided by a Swedish woman whom she has never seen before, and Colonel Arbuthnots alibi is vouched for by MacQueen, the dead mans secretary. No, that solution of the puzzle is too easy."
874,"I think you are wrong, my friend. I do not see that young English girl as a criminal."
875,"to the final name on our list. Hildegarde Schmidt, ladys maid."
876,The conductor often has to answer bells at night. Do you remember which compartment it was?
877,"Towards me, Monsieur. He apologized and passed on down the corridor towards the dining car. A bell began ringing, but I do not think he answered it."
878,"All a matter of routine. This poor conductor, he seems to have had a busy night—first waking you and then answering bells."
879,The three sleeping car attendants are coming in. Will you be so kind as to tell me which is the one you met last night as you were going with the rug to the Princess?
880,"But I understand nothing—but nothing of all this! The enemy that this Ratchett spoke of, he was then on the train after all? But where is he now? How can he have vanished into thin air? My head, it whirls. Say something, then, my friend, I implore you. Show me how the impossible can be possible!"
881,"The impossible cannot have happened, therefore the impossible must be possible in spite of appearances."
882,"I exaggerate, perhaps. The American, Hardman, and the German maid—yes, they have added something to our knowledge. That is to say, they have made the whole business more unintelligible than it was."
883,
884,"Did I not tell you that I was, like you, a very puzzled man? But at least we can face our problem. We can arrange such facts as we have with order and method."
885,"But whilst I admire your caution, your method of advancing a step at a time, I submit that you have not yet touched the point at issue. We are all agreed that this person exists. The point is—where did he go?"
886,"I know exactly how you feel. The head spins, does it not?"
887,"We must search all the passengers luggage. Yes, that will be something."
888,"There is no mistake. Here is our missing weapon all right—eh, docteur?"
889,There will be no fingerprints on it save those of Mrs. Hubbard.
890,Thousands of these sham Eastern daggers are made and shipped to the bazaars of Constantinople.
891,Move this baggage into a vacant compartment in the Athens-Paris coach.
892,"I think it would be better for Madame to have a different number altogether. The No. 12, for instance."
893,But nobody else has had a murderer walking right through their compartment in the middle of the night.
894,is how the man got into your compartment if the communicating door was bolted as you say. You are sure that it was bolted?
895,But I guess every nation likes its own girls best.
896,"Say, gentlemen, this business is getting on my nerves. Murder and the snow and all, and nothing doing. Just hanging about and killing time. Id like to get busy after someone or something."
897,that is all there is to it. My maid has the keys. She will attend to it with you.
898,And if during the night at one of the frontiers the Customs officials should require a piece of luggage to be opened?
899,I do not employ people whom I do not trust.
900,"Trust is indeed something in these days. It is, perhaps, better to have a homely woman whom one can trust than a more chic maid—for example, some smart Parisienne."
901,"She is truly grande dame. These two are also of the same position, but the Count impressed me as a man of somewhat truculent disposition. He was not pleased when you insisted on questioning his wife. And this will annoy him still further. Suppose—eh—we omit them. After all, they can have nothing to do with the matter. Why should I stir up needless trouble for myself."
902,"I feel sure that Count Andrenyi will be reasonable. At any rate, let us make the attempt."
903,"I assure you all is well. See, I will tell you how this happened. This man, the man you saw in Wagon Lit uniform, comes out of the dead mans compartment. He collides with you. That is bad luck for him. He has hoped that no one will see him. What to do next? He must get rid of his uniform. It is now not a safeguard, but a danger."
904,"There is the snow, you see. The snow which confuses all his plans. Where can he hide these clothes? All the compartments are full. No, he passes one where the door is open and shows it to be unoccupied. It must be the one belonging to the woman with whom he has just collided. He slips in, removes the uniform and jams it hurriedly into a suitcase on the rack. It may be some time before it is discovered."
905,"Your questions to Mrs. Hubbard were unnecessary. Locked or not locked, the man could easily get through the communicating door. After all, if a Wagon Lit uniform, why not a Wagon Lit key?"
906,"We might have known it, really. You remember Michel said that the door into the corridor of Mrs. Hubbards compartment was locked when he came in answer to her bell."
907,"Doubtless he meant to relock the communicating door also, but perhaps he heard some movement from the bed and it startled him."
908,True. And these last two compartments are occupied by men.
909,"We know now all that we can know. We have the evidence of the passengers, the evidence of their baggage, the evidence of our eyes. We can expect no further help. It must be our part now to use our brains."
910,"If you solve this case, mon cher, I shall indeed believe in miracles!"
911,Naturally it worries me. I cannot make head or tail of it.
912,I cannot see what you are going to do next.
913,The hands of the watch pointed to 1:15—the exact time when the intruder actually left the scene of the crime.
914,"And, by our former reasoning, it must be one of the passengers,"
915,We come back to where we were. Which of them?
916,"If you like to see it, it will, perhaps, refresh your memory."
917,"is a mere précis of the evidence we heard, arranged that way for convenience."
918,The handkerchief to begin with. Let us by all means be orderly and methodical.
919,"It is a very expensive handkerchief that, and Americans, as all the world knows, do not care what they pay."
920,"Yes. As she herself said, it is the handkerchief of a member of the upper classes."
921,"That is more difficult. The English, they do not stab. You are right there. I incline to the view that someone else dropped the pipe cleaner—and did so to incriminate the long-legged Englishman."
922,"two clues is too much carelessness. I agree with M. Bouc. The handkerchief was a genuine oversight—hence no one will admit that it is theirs. The pipe cleaner is a faked clue. In support of that theory, you notice that Colonel Arbuthnot shows no embarrassment and admits freely to smoking a pipe and using that type of cleaner."
923,"As to that I will confess I have not the slightest idea. Have you any views on the subject, Dr. Constantine?"
924,"Unless it is someone from outside who has found a hiding place—and that, we agreed, was impossible."
