number,quote
1522,"Nothing whatever,"
1523,"A little idea of mine, that
was all. Me, I am famous for my little ideas."
1524,"Many’s the time I’ve heard Inspector Japp say that. M. Poirot and his
little ideas! Too fanciful for me, he’d say, but always something in
them."
1525,"You mock yourself at me,"
1526,"but never mind. The
old ones they laugh last sometimes, when the young, clever ones do not
laugh at all."
1527,"It certainly doesn’t seem to make sense to me,"
1528,Ah!
1529,"Well, no matter. I have still my little
idea."
1530,"Obstinate as a mule he is. I had a chat with Hayes at Liverpool over
the wire this morning."
1531,Does he?
1532,"I’ve thought so for some time. Poor old
chap, so that’s why he had to give up and come down here. In the
family, very likely. He’s got a nephew who’s quite off his crumpet."
1533,"Yes. Hasn’t he ever mentioned him to you? Quite docile, I believe, and
all that, but mad as a hatter, poor lad."
1534,"You mean—the money? Hang it all, you don’t suggest that it was Miss
Ackroyd who took that forty pounds?"
1535,"I suggest nothing,"
1536,"But I will remind you of this. Life
was not very easy for that mother and daughter. There were bills—there
was constant trouble over small sums of money. Roger Ackroyd was a
peculiar man over money matters. The girl might be at her wit’s end for
a comparatively small sum. Figure to yourself then what happens. She
has taken the money, she descends the little staircase. When she is
half-way down she hears the chink of glass from the hall. She has not a
doubt of what it is—Parker coming to the study. At all costs she must
not be found on the stairs—Parker will not forget it, he will think it
odd. If the money is missed, Parker is sure to remember having seen her
come down those stairs. She has just time to rush down to the study
door—with her hand on the handle to show that she has just come out,
when Parker appears in the doorway. She says the first thing that comes
into her head, a repetition of Roger Ackroyd’s orders earlier in the
evening, and then goes upstairs to her own room."
1537,"she must have realized the
vital importance of speaking the truth? Why, the whole case hinges on
it!"
1538,"Afterwards,"
1539,"it was a little difficult for
Mademoiselle Flora. She is told simply that the police are here and
that there has been a robbery. Naturally she jumps to the conclusion
that the theft of the money has been discovered. Her one idea is to
stick to her story. When she learns that her uncle is dead she is
panic-stricken. Young women do not faint nowadays, monsieur, without
considerable provocation. _Eh bien!_ there it is. She is bound to stick
to her story, or else confess everything. And a young and pretty girl
does not like to admit that she is a thief—especially before those
whose esteem she is anxious to retain."
1540,"A test for Parker, you said it was,"
1541,"_Mon ami_,"
1542,"as I told you at the time,
one must say something."
1543,"It is this,"
1544,"I am not deceived by your little
fantasy. No, indeed. It was truly Miss Flora who took the money. All
the same it is well imagined what you say—it pleases me. It is very
good what you have done there. You are a man quick to think and to act."
1545,"I’m not in the least anxious for your opinion, thank you,"
1546,"This alters everything, this does. I don’t know whether you’ve
realized it, Monsieur Poirot?"
1547,"I think so, yes, I think so,"
1548,"You see, me, I have been
familiar with the idea for some time."
1549,"Oh! there you are, James,"
1550,"Well,"
1551,"Aha! my friend,"
1552,"You have not got rid of me so easily, you see!"
1553,"You have the intelligence so quick! No, he has not been found at
Liverpool. Inspector Raglan was very loath to let me send this
paragraph to the press, especially as I could not take him into my
confidence. But I assured him most solemnly that very interesting
results would follow its appearance in print, so he gave in, after
stipulating that he was, on no account, to bear the responsibility."
1554,what you expect to get out of that.
1555,"You should employ your little gray cells,"
1556,"It is that you have really the love of the machinery,"
1557,"Decidedly,"
1558,"you should be an inventor by trade, not a
doctor. But I hear the bell—that is your patient. Let us go into the
surgery."
1559,"Good-morning, mademoiselle,"
1560,"Will you be seated? Dr.
Sheppard is so kind as to permit me the use of his surgery for a little
conversation I am anxious to have with you."
1561,"This morning fresh
developments have arisen. It seems now that Mr. Ackroyd was murdered,
not at a quarter to ten, but _before_. Between ten minutes to nine,
when Dr. Sheppard left, and a quarter to ten."
1562,"Yes, I did. I had heard from him—saying he was coming. I dared not
let him come to the house. I wrote to the address he gave me and said
I would meet him in the summer-house, and described it to him so that
he would be able to find it. Then I was afraid he might not wait there
patiently, and I ran out and left a piece of paper to say I would be
there about ten minutes past nine. I didn’t want the servants to see
me, so I slipped out through the drawing-room window. As I came back, I
met Dr. Sheppard, and I fancied that he would think it queer. I was out
of breath, for I had been running. I had no idea that he was expected
to dinner that night."
1563,"Go on,"
1564,"You went out to meet him at ten minutes past
nine. What did you say to each other?"
1565,It’s difficult. You see——
1566,"Mademoiselle,"
1567,"in this matter I must
have the whole truth. What you tell us need never go beyond these four
walls. Dr. Sheppard will be discreet, and so shall I. See, I will help
you. This Charles Kent, he is your son, is he not?"
1568,"Yes. I wondered if something could be done. He was not a bad
boy—before he took to drugs."
1569,"I see,"
1570,"Now let us go on with the story. He came that
night to the summer-house?"
1571,"It may come to that. But let us not be in a hurry. Let us proceed
slowly, with due order and method. Charles Kent is not yet formally
charged with murder. Circumstances may arise which will render your
story unnecessary."
1572,"You have been very
kind—very kind indeed. You—you do believe me, don’t you? That Charles
had nothing to do with this wicked murder!"
1573,"Every time we come back to Ralph Paton. How
did you manage to spot Miss Russell as the person Charles Kent came to
meet? Did you notice the resemblance?"
1574,"Didn’t you? Oh, he told me all about it. Poor lad. It’s a great grief
to all the family. They’ve kept him at home so far, but it’s getting
to such a pitch that they’re afraid he’ll have to go into some kind of
institution."
1575,"Pretty well,"
1576,Won’t your—er—guest come in also?
1577,"You are too kind,"
1578,"But no, my friend reposes himself.
Soon you must make his acquaintance."
1579,"Quite an old friend of yours, so somebody told me,"
1580,"Well, we must start."
1581,"It would have been a severe blow to you,"
1582,For me?
1583,"Certainly,"
1584,"I suppose we must
come if M. Poirot says so. But what is it all about? I like to know
beforehand."
1585,"But once that good lady starts talking it’s a matter of the utmost
difficulty to get a word in edgeways."
1586,"It is of no matter,"
1587,"Me, I have been well amused. This
park is magnificent."
1588,"the parlormaid from Fernly. She’s here!
I’ve put her in the dining-room. She’s in a terrible way, poor thing.
Says she must see M. Poirot at once. I’ve done all I could. Taken her a
cup of hot tea. It really goes to one’s heart to see any one in such a
state."
1589,In the dining-room?
1590,"This way,"
1591,"Ursula Bourne,"
1592,"that is not quite right, I think. It is not Ursula
Bourne, is it, my child—but Ursula Paton? Mrs. Ralph Paton."
1593,"This is very weak and silly of me,"
1594,"No, no, my child,"
1595,"We can all realize the strain
of this last week."
1596,"It must have been a terrible ordeal,"
1597,"You do not trust me,"
1598,"Yet all the same you came
here to find me, did you not? Why was that?"
1599,"Don’t worry, my dear,"
1600,"I have not the least idea where Ralph Paton
is at the present moment."
1601,"That is true enough,"
1602,But——
1603,"Ah! that,"
1604,"a _bagatelle_,
mademoiselle. A _rien du tout_. Not for a moment do I believe that
Ralph Paton has been arrested."
1605,"that child is coming upstairs to lie
down. Don’t you worry, my dear. M. Poirot will do everything he can for
you—be sure of that."
1606,Things are straightening themselves out.
1607,"They’re getting to look blacker and blacker against Ralph Paton,"
1608,"Yes, that is so. But it was to be expected, was it not?"
1609,"But this is magnificent—you have then written down your impressions of
the case as you went along?"
1610,_Epatant!_
1611,Let me see them—this instant.
1612,"Not that it matters very much,"
1613,What do you really think of the stuff?
1614,You really believe that?
1615,"I see that you do not,"
1616,"Not yet do you appreciate
Hercule Poirot at his true worth."
1617,"You are ready, my child?"
1618,"That is good. We will go to
my house together. Mademoiselle Caroline, believe me, I do everything
possible to render you service. Good-evening."
1619,"They arrive,"
1620,"Good, all is in readiness."
1621,Married to Bourne?
1622,"The board meeting’s going to begin,"
1623,"It said so in the
paper."
1624,"He is not at Liverpool,"
1625,"In fact,"
1626,no one knows where he is.
1627,"Excepting Hercule Poirot, eh?"
1628,"Me, I know everything. Remember that."
1629,"You call it guessing. I call it knowing, my friend."
1630,In Cranchester?
1631,"No,"
1632,not in Cranchester.
1633,"The number is complete,"
1634,Every one is here.
1635,What’s the meaning of all this?
1636,"The list I have just read,"
1637,"is a list of suspected
persons. Every one of you present had the opportunity to kill Mr.
Ackroyd——"
1638,"I don’t like it. I would much prefer to
go home."
1639,"You cannot go home, madame,"
1640,"until you have
heard what I have to say."
1641,"I don’t know if you’re trying to make me out a liar, M. Poirot, but
the matter does not rest on my evidence alone—except perhaps as to the
exact words used. Remember, Major Blunt also heard Mr. Ackroyd talking
to some one. He was on the terrace outside, and couldn’t catch the
words clearly, but he distinctly heard the voices."
1642,"But Major Blunt was under the
impression that it was _you_ to whom Mr. Ackroyd was speaking."
1643,"He has frequently dictated letters
to me, using almost exactly those same words."
1644,"Exactly,"
1645,"That is what I seek to arrive at. Would any
man use such a phrase in _talking_ to another? Impossible that that
should be part of a real conversation. Now, if he had been dictating a
letter——"
1646,"Surely a man wouldn’t read letters of that type aloud to himself—not
unless he was—well—going balmy."
1647,"You have all forgotten one thing,"
1648,"the stranger
who called at the house the preceding Wednesday."
1649,"But yes,"
1650,"on Wednesday. The
young man was not of himself important. But the firm he represented
interested me very much."
1651,"He had
quite a childish love of surprising people. Meant to keep it up his
sleeve for a day or so. Probably was playing with it like a new toy.
Yes, it fits in. You’re quite right—no one would use quite those words
in casual conversation."
1652,"It explains, too,"
1653,"why Major Blunt thought it was you
who were in the study. Such scraps as came to him were fragments of
dictation, and so his subconscious mind deduced that you were with him.
His conscious mind was occupied with something quite different—the
white figure he had caught a glimpse of. He fancied it was Miss
Ackroyd. Really, of course, it was Ursula Bourne’s white apron he saw
as she was stealing down to the summer-house."
1654,"I perceive that you do not believe that I do know. And yet I have told
you just now that I know everything. The truth of the telephone call,
of the footprints on the window-sill, of the hiding-place of Ralph
Paton——"
1655,Where is he?
1656,"Not very far away,"
1657,In Cranchester?
1658,"Always you ask me that. The idea of Cranchester it is with you an
_idée fixe_. No, he is not in Cranchester. He is—_there_!"
1659,"You thought that, Ralph! You actually thought that I might have done
it?"
1660,"Let us get back to the culpable conduct of Dr. Sheppard,"
1661,"Dr. Sheppard consented to do what he could to help him. He was
successful in hiding Captain Paton from the police."
1662,Where?
1663,In his own house?
1664,"Ah, no, indeed,"
1665,"You should ask yourself the question
that I did. If the good doctor is concealing the young man, what place
would he choose? It must necessarily be somewhere near at hand. I think
of Cranchester. A hotel? No. Lodgings? Even more emphatically, no.
Where, then? Ah! I have it. A nursing home. A home for the mentally
unfit. I test my theory. I invent a nephew with mental trouble. I
consult Mademoiselle Sheppard as to suitable homes. She gives me the
names of two near Cranchester to which her brother has sent patients. I
make inquiries. Yes, at one of them a patient was brought there by the
doctor himself early on Saturday morning. That patient, though known
by another name, I had no difficulty in identifying as Captain Paton.
After certain necessary formalities, I was allowed to bring him away.
He arrived at my house in the early hours of yesterday morning."
1666,"He has stood by me
through thick and thin. He did what he thought was the best. I see now,
from what M. Poirot has told me, that it was not really the best. I
should have come forward and faced the music. You see, in the home, we
never saw a newspaper. I knew nothing of what was going on."
1667,"Dr. Sheppard has been a model of discretion,"
1668,"But
me, I discover all the little secrets. It is my business."
1669,"That’s bad. I believe you, of course,
but—it’s a bad business."
1670,"It makes things very simple, though,"
1671,Very simple indeed.
1672,"You see what I mean? No? Just this—to save Captain Paton the real
criminal must confess."
1673,"Then I fail to understand you. Surely you are running the risk of
letting the murderer escape by thus putting him on his guard?"
1674,"There is only one way out—and
that way does not lead to freedom."
1675,"You’re mad,"
1676,"No,"
1677,"I am not mad. It was the little
discrepancy in time that first drew my attention to you—right at the
beginning."
1678,"But yes. You will remember that every one agreed—you yourself
included—that it took five minutes to walk from the lodge to the
house—less if you took the short cut to the terrace. But you left the
house at ten minutes to nine—both by your own statement and that of
Parker, and yet it was nine o’clock as you passed through the lodge
gates. It was a chilly night—not an evening a man would be inclined to
dawdle; why had you taken ten minutes to do a five-minutes’ walk? All
along I realized that we had only your statement for it that the study
window was ever fastened. Ackroyd asked you if you had done so—he never
looked to see. Supposing, then, that the study window was unfastened?
Would there be time in that ten minutes for you to run round the
outside of the house, change your shoes, climb in through the window,
kill Ackroyd, and get to the gate by nine o’clock? I decided against
that theory since in all probability a man as nervous as Ackroyd was
that night would hear you climbing in, and then there would have been
a struggle. But supposing that you killed Ackroyd _before_ you left—as
you were standing beside his chair? Then you go out of the front door,
run round to the summer-house, take Ralph Paton’s shoes out of the bag
you brought up with you that night, slip them on, walk through the
mud in them, and leave prints on the window ledge, you climb in, lock
the study door on the inside, run back to the summer-house, change
back into your own shoes, and race down to the gate. (I went through
similar actions the other day, when you were with Mrs. Ackroyd—it took
ten minutes exactly.) Then home—and an alibi—since you had timed the
dictaphone for half-past nine."
1679,"you’ve been brooding over this case too long. What on
earth had I to gain by murdering Ackroyd?"
1680,"It was a clever idea,"
1681,"The call was genuine. Your sister
saw you take it. But there was only one man’s word as to what was
actually said—your own!"
1682,"Now that you remind me of the fact, it is true that there is one thing
more. It would be most unwise on your part to attempt to silence me as
you silenced M. Ackroyd. That kind of business does not succeed against
Hercule Poirot, you understand."
1683,"whatever else I may be, I
am not a fool."
1684,"strain of
weakness."
1685,"It has occurred, yes. Not this year, as yet."
1686,"Let us hope, then,"
1687,"The weather reports from Europe, they are bad."
1688,Very bad. In the Balkans there is much snow.
1689,Tomorrow evening at seven-forty you will be in Constantinople.
1690,"Yes,"
1691,"La Sainte Sophie, I have heard it is very fine."
1692,"En voiture, Monsieur,"
1693,Enfin!
1694,"No, Monsieur. I have only two other passengers—both English. A Colonel from India, and a young English lady from Baghdad. Monsieur requires anything?"
1695,"The colonel from India,"
1696,"Morning, Miss Debenham."
1697,Only some damned foreigner.
1698,"Rather an odd little comedy that I watch here,"
1699,"We will meet later,"
1700,"Quite ready now, Mr. Ratchett."
1701,"Eh bien,"
1702,What do you think of those two?
1703,"They are Americans,"
1704,Assuredly they are Americans. I meant what did you think of their personalities?
1705,"It is extraordinary, Monsieur,"
1706,There is not one first-class sleeping berth to be had on the train.
1707,"Là, là, that is awkward,"
1708,"Do not distress yourself, my friend,"
1709,I must travel in an ordinary carriage.
1710,Not at all. Not at all.
1711,A M. Harris.
1712,"A name of good omen,"
1713,"I read my Dickens. M. Harris, he will not arrive."
1714,"Put Monsieur’s luggage in No. 7,"
1715,If this M. Harris arrives we will tell him that he is too late—that berths cannot be retained so long—we will arrange the matter one way or another. What do I care for a M. Harris?
1716,"As Monsieur pleases,"
1717,I think you’ve made a mistake.
1718,Je crois que vous avez un erreur.
1719,You are Mr. Harris?
1720,"No, my name is MacQueen. I—"
1721,If I had but the pen of a Balzac! I would depict this scene.
1722,"It is an idea, that,"
1723,"Ah, you agree? It has not been done, I think? And yet—it lends itself to romance, my friend. All around us are people, of all classes, of all nationalities, of all ages. For three days these people, these strangers to one another, are brought together. They sleep and eat under one roof, they cannot get away from each other. At the end of three days they part, they go their several ways, never, perhaps, to see each other again."
1724,"And yet,"
1725,suppose an accident—
1726,"Ah no, my friend—"
1727,"From your point of view it would be regrettable, I agree. But nevertheless let us just for one moment suppose it. Then, perhaps, all these here are linked together—by death."
1728,"She is a personality,"
1729,"Hungarian Embassy, I believe,"
1730,It is at your wild animal you look?
1731,"I return to my compartment,"
1732,Come along presently and converse with me.
1733,Can you oblige me with a light?
1734,"In my country,"
1735,Big money.
1736,"What is it you wish me to do for you, M.—er—Ratchett?"
1737,"Monsieur, in my experience when a man is in a position to have, as you say, enemies, then it does not usually resolve itself into one enemy only."
1738,"Why, yes, I appreciate that point. Enemy or enemies—it doesn’t matter. What does matter is my safety."
1739,I cannot oblige you.
1740,"Name your figure, then,"
1741,"You do not understand, Monsieur. I have been very fortunate in my profession. I have made enough money to satisfy both my needs and my caprices. I take now only such cases as—interest me."
1742,I thought you’d left us. You said you were getting off at Belgrade.
1743,"You misunderstood me,"
1744,"I remember now, the train started from Stamboul just as we were talking about it."
1745,"I’ve got plenty other things to read. My, isn’t the cold something frightful?"
1746,Not at all. I hope you’ll sleep well and that your head will be better in the morning.
1747,"I guess I’ll go right to bed and read,"
1748,Good night.
1749,"Good night, Madame."
1750,"But yes, Monsieur. Monsieur has not noticed? The train has stopped. We have run into a snowdrift. Heaven knows how long we shall be here. I remember once being snowed up for seven days."
1751,Where are we?
1752,Between Vincovi and Brod.
1753,"Là là,"
1754,"Bon soir, Monsieur."
1755,"Decidedly I suffer from the nerves,"
1756,"Vous êtes un directeur de la ligne, je crois, Monsieur. Vous pouvez nous dire—"
1757,It is not I. You confound me with my friend M. Bouc.
1758,Oh! one of these Balkan things. What can you expect?
1759,"You are the only patient one, Mademoiselle,"
1760,What can one do?
1761,"You are a strong character, Mademoiselle,"
1762,"You are, I think, the strongest character amongst us."
1763,"Oh, no. No, indeed. I know one far far stronger than I am."
1764,"Well—that old lady, for instance. You have probably noticed her. A very ugly old lady, but rather fascinating. She has only to lift a little finger and ask for something in a polite voice—and the whole train runs."
1765,"It runs also for my friend M. Bouc,"
1766,"But that is because he is a director of the line, not because he has a masterful character."
1767,Brr!
1768,This is serious!
1769,"Certainly it is serious. To begin with, a murder—that by itself is a calamity of the first water. But not only that, the circumstances are unusual. Here we are, brought to a standstill. We may be here for hours—and not only hours—days! Another circumstance. Passing through most countries we have the police of that country on the train. But in Yugoslavia—no. You comprehend?"
1770,"It is a position of great difficulty,"
1771,"There is worse to come. Dr. Constantine—I forgot, I have not introduced you—Dr. Constantine, M. Poirot."
1772,but I think I can say definitely that death occurred between midnight and two in the morning.
1773,When was this M. Ratchett last seen alive?
1774,"He is known to have been alive at about twenty minutes to one, when he spoke to the conductor,"
1775,"That is quite correct,"
1776,I myself heard what passed. That is the last thing known?
1777,Yes.
1778,"The window of M. Ratchett’s compartment was found wide open, leading one to suppose that the murderer escaped that way. But in my opinion that open window is a blind. Anyone departing that way would have left distinct traces in the snow. There were none."
1779,The crime was discovered—when?
1780,Michel!
1781,"The door was locked and chained on the inside,"
1782,It was not suicide—eh?
1783,Does a man who commits suicide stab himself in ten—twelve—fifteen places?
1784,"That is great ferocity,"
1785,"It is a woman,"
1786,It is not my desire to speak technically—that is only confusing—but I can assure you that one or two of the blows were delivered with such force as to drive them through hard belts of bone and muscle.
1787,"It was not, clearly, a scientific crime,"
1788,"It was most unscientific,"
1789,"The blows seem to have been delivered haphazard and at random. Some have glanced off, doing hardly any damage. It is as though somebody had shut their eyes and then in a frenzy struck blindly again and again."
1790,"I have, perhaps, something to contribute to your store of knowledge,"
1791,"M. Ratchett spoke to me yesterday. He told me, as far as I was able to understand him, that he was in danger of his life."
1792,"If so,"
1793,it seems to have been done very amateurishly.
1794,"You might not. You might not. But we will go into that presently. The question is, what to do?"
1795,"You comprehend what I am about to ask of you. I know your powers. Take command of this investigation! No, no, do not refuse. See, to us it is serious—I speak for the Compagnie Internationale des Wagons Lits. By the time the Yugo-Slavian police arrive, how simple if we can present them with the solution! Otherwise delays, annoyances, a million and one inconveniences. Perhaps, who knows, serious annoyance to innocent persons. Instead—you solve the mystery! We say, ‘A murder has occurred—this is the criminal!’"
1796,"Your faith touches me, my friend,"
1797,"As you say, this cannot be a difficult case. I myself, last night—but we will not speak of that now. In truth, this problem intrigues me. I was reflecting, not half an hour ago, that many hours of boredom lay ahead whilst we are stuck here. And now—a problem lies ready to my hand."
1798,What other passengers are there on the train?
1799,"In this coach Dr. Constantine and I are the only travellers. In the coach from Bucharest is an old gentleman with a lame leg. He is well known to the conductor. Beyond that are the ordinary carriages, but these do not concern us, since they were locked after dinner had been served last night. Forward of the Istanbul-Calais coach there is only the dining car."
1800,"Then it seems,"
1801,as though we must look for our murderer in the Istanbul-Calais coach.
1802,The murderer is with us—on the train now….
1803,I should like a word or two with young M. MacQueen. He may be able to give us valuable information.
1804,"After we have seen young MacQueen,"
1805,perhaps M. le docteur will come with me to the dead man’s carriage.
1806,"We are a little cramped here,"
1807,"Clear all the people out of the restaurant car,"
1808,"What exactly do you mean by that phrase, M. MacQueen?"
1809,"You are assuming,"
1810,that M. Ratchett was murdered?
1811,Wasn’t he?
1812,"That’s just what I did think. Do you mean he just died in his sleep? Why, the old man was as tough as—as tough—"
1813,"No, no,"
1814,"Your assumption was quite right. Mr. Ratchett was murdered. Stabbed. But I should like to know why you were so sure it was murder, and not just—death."
1815,"Oh, yes?"
1816,"Why, it does seem kind of familiar—only I always thought it was a woman’s dressmaker."
1817,What’s incredible?
1818,"We’re going to take you for a ride, Ratchett. Some time soon. We’re going to GET you, see?"
1819,More so than the handwriting.
1820,"You would not observe,"
1821,"It requires the eye of one used to such things. This letter was not written by one person, M. MacQueen. Two or more persons wrote it—each writing a letter of a word at a time. Also, the letters are printed. That makes the task of identifying the handwriting much more difficult."
1822,I felt that there was a good deal going on underneath the quietness.
1823,"Mr. MacQueen, will you tell me, quite honestly, exactly how you regarded your employer? Did you like him?"
1824,I can’t exactly say. He was always quite pleasant in his manner.
1825,"His valet, Masterman, will have to know."
1826,"He probably knows already,"
1827,If so try to get him to hold his tongue.
1828,"That oughtn’t to be difficult. He’s a Britisher, and does what he calls ‘Keeps himself to himself.’ He’s a low opinion of Americans and no opinion at all of any other nationality."
1829,"So you pronounce one person at least innocent of the crime,"
1830,"Me, I suspect everybody till the last minute,"
1831,"Brrr,"
1832,"I did not like to close it,"
1833,"You are right,"
1834,"Nobody left the carriage this way. Possibly the open window was intended to suggest the fact, but, if so, the snow has defeated the murderer’s object."
1835,That the man was already dead—some little time dead—when they were delivered. But that is surely absurd.
1836,"It would seem so,"
1837,Unless our murderer figured to himself that he had not accomplished his job properly and came back to make quite sure; but that is manifestly absurd! Anything else?
1838,You see this wound here—under the right arm—near the right shoulder. Take this pencil of mine. Could you deliver such a blow?
1839,"I see. With the right hand it is exceedingly difficult—almost impossible. One would have to strike backhanded, as it were. But if the blow were struck with the left hand—"
1840,It is difficult to say. You see it is turned off by the conductor every morning about ten o’clock.
1841,"The switches will tell us,"
1842,"A young, vigorous, athletic woman might have struck them, especially if she were in the grip of a strong emotion, but it is in my opinion highly unlikely."
1843,You understand my point?
1844,"Perfectly,"
1845,"The matter begins to clear itself up wonderfully! The murderer was a man of great strength, he was feeble, it was a woman, it was a right-handed person, it was a left-handed person—Ah! c’est rigolo, tout ça!"
1846,"Here is the explanation of the victim’s inertia,"
1847,"Those two matches are of a different shape,"
1848,One is flatter than the other. You see?
1849,"It is the kind you get on a train,"
1850,Our friend the chef de train was right. There is a woman concerned in this.
1851,And most conveniently she leaves her handkerchief behind!
1852,Exactly as it happens in the books and on the films—and to make things even easier for us it is marked with an initial.
1853,What a stroke of luck for us!
1854,Is it not?
1855,"You will pardon me, M. Poirot, but I do not quite understand you."
1856,"I do not understand myself,"
1857,"I understand nothing at all, and, as you perceive, it worries me."
1858,—member little Daisy Armstrong.
1859,Ah!
1860,It tells you something?
1861,I know the dead man’s real name. I know why he had to leave America.
1862,"It brings back to me something. Some years ago. I cannot remember…It was a case in America, was it not?"
1863,"Yes,"
1864,A case in America.
1865,"I thought it best to have lunch served immediately in the restaurant car,"
1866,Afterwards it will be cleared and M. Poirot can conduct his examination of the passengers there. In the meantime I have ordered them to bring us three some food here.
1867,"An excellent idea,"
1868,That seems to give us the time of the crime very exactly.
1869,"Yes,"
1870,It is very convenient.
1871,You say that you yourself heard Ratchett speak to the conductor at twenty minutes to one?
1872,"that proves at least that Cassetti—or Ratchett, as I shall continue to call him—was certainly alive at twenty minutes to one."
1873,I may accompany you?
1874,"Certainly, my dear doctor. Unless M. Poirot has any objection?"
1875,"Not at all. Not at all,"
1876,"Après vous, Monsieur."
1877,"Excellent,"
1878,"We can open our Court of Inquiry without more ado. First, I think, we should take the evidence of the Wagon Lit conductor. You probably know something about the man. What character has he? Is he a man in whose word you would place reliance?"
1879,"I should say so most assuredly. Pierre Michel has been employed by the company for over fifteen years. He is a Frenchman—lives near Calais. Thoroughly respectable and honest. Not, perhaps, remarkable for brains."
1880,Let us see him.
1881,"I hope Monsieur will not think that there has been any negligence on my part,"
1882,It is a terrible thing that has happened. I hope Monsieur does not think that it reflects on me in any way?
1883,What were his words exactly?
1884,Ce n’est rien. Je me suis trompé.
1885,"Quite right,"
1886,That is what I heard. And then you went away?
1887,"Yes, Monsieur."
1888,Did you go back to your seat?
1889,"One of my bells rang, Monsieur—I remember—I told you. It was the American lady. She had rung several times."
1890,"I recollect,"
1891,And after that?
1892,"After that, Monsieur? I answered your bell and brought you some mineral water. Then, about half an hour later, I made up the bed in one of the other compartments—that of the young American gentleman, M. Ratchett’s secretary."
1893,"Ah, pardon, you yourself, Monsieur, opened your door and looked out for a second."
1894,"Good, my friend,"
1895,"I wondered whether you would remember that. By the way, I was awakened by what sounded like something heavy falling against my door. Have you any idea what that could have been?"
1896,"There was nothing, Monsieur. Nothing, I am positive of it."
1897,"Then I must have had the cauchemar,"
1898,"Unless,"
1899,it was something in the compartment next door that you heard.
1900,Doubtless one of the passengers has opened it to look out on the snow.
1901,"Probably,"
1902,Monsieur does not blame me?
1903,"You have had the evil chance, my friend,"
1904,"that it would be well to have a further word with M. MacQueen, in view of what we now know."
1905,But surely—I mean—that was rather careless of the old man?
1906,"That depends,"
1907,on the point of view.
1908,"The task before me,"
1909,"is to make sure of the movements of everyone on the train. No offence need be taken, you understand? It is only a matter of routine."
1910,Sure. Get right on with it and let me clear my character if I can.
1911,"I need hardly ask you the number of your compartment,"
1912,"since I shared it with you for a night. It is the second-class compartment Nos. 6 and 7, and after my departure you had it to yourself."
1913,"I don’t think so, sir. Nothing unusual, I mean. The train being at a standstill made it all very quiet."
1914,"Well, I think there is very little more to be said. You cannot throw any light upon the tragedy?"
1915,"You’ll excuse me, sir, but the elderly American lady is in what I might describe as a state, sir. She’s saying she knows all about the murderer. She’s in a very excitable condition, sir."
1916,"In that case,"
1917,we had better see her next.
1918,"Shall I tell her, sir? She’s been demanding to see someone in authority for a long time. The conductor’s been trying to pacify her."
1919,"Send her to us, my friend,"
1920,We will listen to her story now.
1921,"But, first, pray be seated."
1922,But this is a button from the tunic of a Wagon Lit attendant!
1923,"There may be a natural explanation for that,"
1924,"This button, Madame, may have dropped from the conductor’s uniform, either when he searched your cabin, or when he was making the bed up last night."
1925,"Very well, then. The conductor looked under the seat from near the door and then he came in and bolted the door between me and the next compartment, but he never went up near the window. Well, this morning that button was lying right on top of the magazine. What do you call that, I should like to know?"
1926,"That, Madame, I call evidence,"
1927,"It makes me madder than a hornet to be disbelieved,"
1928,"You have given us most interesting and valuable evidence,"
1929,"Now, may I ask you a few questions?"
1930,"Why, willingly."
1931,Did you hear any noise from M. Ratchett’s compartment after that?
1932,Well—not exactly.
1933,"What do you mean by that, Madame?"
1934,Well—
1935,You didn’t hear him snore after you had had the scare about a man being in your compartment?
1936,"Why, Mr. Poirot, how could I? He was dead."
1937,"Ah, yes, truly,"
1938,"Do you remember the affair of the Armstrong kidnapping, Mrs. Hubbard?"
1939,So you heard a woman’s voice next door?
1940,"This button. I cannot understand it. Does it mean that, after all, Pierre Michel is involved in some way?"
1941,"What have you to say, my friend?"
1942,"That button, it suggests possibilities,"
1943,Let us interview next the Swedish lady before we discuss the evidence we have heard.
1944,He laughed and said a few words. I—I did not quite catch them.
1945,"And what did you do after that, Mademoiselle?"
1946,"I went in to the American lady, Mrs. Hubbard. I asked her for some aspirin and she gave it to me."
1947,"No, indeed. I have a good comfortable dressing gown of Jaeger material."
1948,A pale mauve abba such as you buy in the East.
1949,Why are you taking this journey? A holiday?
1950,"Yes, it is annoying, that. Unlucky for your theory, and extremely lucky for our Italian friend that M. Ratchett’s valet should have had the toothache."
1951,"It will be explained,"
1952,"No, it is hardly so simple as that,"
1953,Did you see anyone going away from you down the corridor in the other direction?
1954,"Again, no. Monsieur."
1955,"Odd,"
1956,"Not so very,"
1957,"It is a question of time. Mrs. Hubbard wakes to find someone in her compartment. For a minute or two she lies paralysed, her eyes shut. Probably it was then that the man slipped out into the corridor. Then she starts ringing the bell. But the conductor does not come at once. It is only the third or fourth peal that he hears. I should say myself that there was ample time—"
1958,"For what? For what, mon cher? Remember that there are thick drifts of snow all round the train."
1959,"There are two courses open to our mysterious assassin,"
1960,He could retreat into either of the toilets or he could disappear into one of the compartments.
1961,"We have still to see eight passengers,"
1962,"Five first-class passengers—Princess Dragomiroff, Count and Countess Andrenyi, Colonel Arbuthnot and Mr. Hardman. Three second-class passengers—Miss Debenham, Antonio Foscarelli and the lady’s maid, Fräulein Schmidt."
